Fecha,Nemotécnico,Precios (último /cierre),Variación porcentual,Volúmenes,Cantidad,Variación absoluta,Precio apertura,Precio máximo,Precio mínimo,Precio promedio,Emisor / nombre,Tipo  Activo
2026-07-09,GRUPOARGOS,18100.0,0,2501059120.0,138252.0,0,,18180.0,17840.0,,,
2026-07-10,GRUPOARGOS,18000.0,-0.55,2736827180.0,152669.0,-100,,18180.0,17600.0,,,
2026-07-13,GRUPOARGOS,,,,,,,,,,,
2026-07-14,GRUPOARGOS,17900.0,-0.56,2915006520.0,163408.0,-100,,18100.0,17600.0,,,
2026-07-15,GRUPOARGOS,18000.0,0.56,2469739820.0,137630.0,100,,18060.0,17860.0,,,
2026-07-16,GRUPOARGOS,17660.0,-1.89,2959517500.0,167157.0,-340,,18000.0,17640.0,,,
2026-07-17,GRUPOARGOS,17900.0,1.36,2155737700.0,121495.0,240,,18000.0,17420.0,,,
2026-07-18,GRUPOARGOS,17000.0,-5.03,1877441540.0,105889.0,-900,,18000.0,17000.0,-,,
2026-01-19,GRUPOAVAL,790.0,5.47,262303877.0,334678.0,41,,791.0,769.0,783.75,,
2026-01-20,GRUPOAVAL,812.0,2.78,147707493.0,183894.0,22,,812.0,812.0,803.22,,
2026-01-21,GRUPOAVAL,823.0,1.35,294456087.0,357395.0,11,,830.0,813.0,823.9,,
2026-01-22,GRUPOAVAL,823.0,,67063538.0,81447.0,,,,,823.4,,
2026-01-23,GRUPOAVAL,817.0,-0.73,215808360.0,263178.0,-6,,818.0,817.0,820.01,,
2026-01-26,GRUPOAVAL,860.0,5.26,165279284.0,194462.0,43,,860.0,845.0,849.93,,
2026-01-27,GRUPOAVAL,945.0,9.88,744880619.0,803618.0,85,,945.0,890.0,926.91,,
2026-01-28,GRUPOAVAL,917.0,-2.96,272617303.0,295726.0,-28,,945.0,917.0,921.86,,
2026-01-29,GRUPOAVAL,928.0,1.2,82571824.0,89621.0,11,,928.0,928.0,921.34,,
2026-01-30,GRUPOAVAL,890.0,-4.09,485937208.0,542220.0,-38,,908.0,890.0,896.2,,
2026-02-02,GRUPOAVAL,870.0,-2.25,168731782.0,193828.0,-20,,886.0,870.0,870.52,,
2026-02-03,GRUPOAVAL,870.0,,63276081.0,73046.0,0,,870.0,870.0,866.25,,
2026-02-04,GRUPOAVAL,850.0,-2.3,101385813.0,118974.0,-20,,850.0,850.0,852.17,,
2026-02-05,GRUPOAVAL,850.0,,66430902.0,80787.0,,,,,822.3,,
2026-02-06,GRUPOAVAL,850.0,,51734587.0,62608.0,,,,,826.33,,
2026-02-09,GRUPOAVAL,850.0,,26732856.0,32496.0,,,,,822.65,,
2026-02-10,GRUPOAVAL,850.0,,50547284.0,61024.0,,,,,828.32,,
2026-02-11,GRUPOAVAL,850.0,,78479444.0,96431.0,,,,,813.84,,
2026-02-12,GRUPOAVAL,850.0,,42495581.0,52637.0,,,,,807.33,,
2026-02-13,GRUPOAVAL,850.0,,13530042.0,16814.0,,,,,804.69,,
2026-02-16,GRUPOAVAL,850.0,,26101595.0,32171.0,,,,,811.34,,
2026-02-17,GRUPOAVAL,850.0,,43373149.0,54082.0,,,,,801.99,,
2026-02-18,GRUPOAVAL,850.0,,89655015.0,112680.0,,,,,795.66,,
2026-02-19,GRUPOAVAL,850.0,,26743017.0,33957.0,,,,,787.56,,
2026-02-20,GRUPOAVAL,825.0,-2.94,231387689.0,285949.0,-25,,825.0,794.0,809.19,,
2026-02-23,GRUPOAVAL,825.0,,67997420.0,82925.0,,,,,819.99,,
2026-02-24,GRUPOAVAL,825.0,,70902407.0,88525.0,,,,,800.93,,
2026-02-25,GRUPOAVAL,825.0,,104576516.0,131726.0,,,,,793.89,,
2026-02-26,GRUPOAVAL,825.0,,58567935.0,74395.0,,,,,787.26,,
2026-02-27,GRUPOAVAL,825.0,,73559770.0,96107.0,,,,,765.39,,
2026-03-02,GRUPOAVAL,825.0,,16952179.0,22721.0,,,,,746.1,,
2026-03-03,GRUPOAVAL,675.0,-18.18,378185869.0,549535.0,-150,,707.0,650.0,688.19,,
2026-03-04,GRUPOAVAL,740.0,9.63,214496064.0,293111.0,65,,740.0,723.0,731.79,,
2026-03-05,GRUPOAVAL,769.0,3.92,121960392.0,162664.0,29,,769.0,769.0,749.77,,
2026-03-06,GRUPOAVAL,769.0,,36411962.0,49307.0,,,,,738.47,,
2026-03-09,GRUPOAVAL,740.0,-3.77,53397540.0,72452.0,-29,,740.0,740.0,737.01,,
2026-03-10,GRUPOAVAL,740.0,,44243658.0,60262.0,,,,,734.19,,
2026-03-11,GRUPOAVAL,740.0,,59998466.0,80753.0,,,,,742.99,,
2026-03-12,GRUPOAVAL,740.0,,25705882.0,34914.0,,,,,736.26,,
2026-03-13,GRUPOAVAL,715.0,-3.38,75240281.0,103812.0,-25,,728.0,715.0,724.77,,
2026-03-16,GRUPOAVAL,715.0,,30649598.0,42180.0,,,,,726.64,,
2026-03-17,GRUPOAVAL,740.0,3.5,72302011.0,98390.0,25,,740.0,740.0,734.85,,
2026-03-18,GRUPOAVAL,740.0,,55887508.0,76143.0,0,,740.0,740.0,733.98,,
2026-03-19,GRUPOAVAL,740.0,,48815389.0,66024.0,,,,,739.36,,
2026-03-20,GRUPOAVAL,,,27201651.0,36615.0,,,,,742.91,,
2026-03-24,GRUPOAVAL,744.0,0.54,105929517.0,141201.0,4,,758.0,744.0,750.2,,
2026-03-25,GRUPOAVAL,770.0,3.49,39870327.0,52376.0,26,,770.0,770.0,761.23,,
2026-03-26,GRUPOAVAL,770.0,,5062674.0,6655.0,,,,,760.73,,
2026-03-27,GRUPOAVAL,770.0,,23355288.0,31066.0,,,,,751.8,,
2026-03-30,GRUPOAVAL,769.0,-0.13,42785326.0,56818.0,-1,,769.0,700.0,,,
2026-03-31,GRUPOAVAL,776.0,0.91,22813858.0,30046.0,7,,776.0,724.0,,,
2026-04-01,GRUPOAVAL,745.0,-3.99,14700678.0,19401.0,-31,,745.0,745.0,,,
2026-04-02,GRUPOAVAL,,,,,,,,,,,
2026-04-03,GRUPOAVAL,,,,,,,,,,,
2026-04-06,GRUPOAVAL,760.0,2.01,63649722.0,82983.0,15,,779.0,760.0,,,
2026-04-07,GRUPOAVAL,760.0,,9401724.0,12338.0,0,,760.0,760.0,,,
2026-04-08,GRUPOAVAL,777.0,2.24,93429192.0,120305.0,17,,780.0,774.0,,,
2026-04-09,GRUPOAVAL,780.0,0.39,58677779.0,75505.0,3,,780.0,767.0,,,
2026-04-10,GRUPOAVAL,776.0,-0.64,176390231.0,227664.0,-5,,781.0,760.0,,,
2026-04-13,GRUPOAVAL,786.0,1.29,48984419.0,62766.0,10,,786.0,776.0,,,
2026-04-14,GRUPOAVAL,818.0,4.07,402352983.0,494466.0,32,,828.0,,,,
2026-04-15,GRUPOAVAL,823.0,0.61,97103632.0,118367.0,5,,830.0,810.0,,,
2026-04-16,GRUPOAVAL,819.0,-0.49,180003209.0,218939.0,-4,,830.0,818.0,,,
2026-04-17,GRUPOAVAL,813.0,-0.73,118469976.0,145532.0,-6,,819.0,813.0,,,
2026-04-20,GRUPOAVAL,820.0,0.86,36961265.0,45633.0,7,,820.0,796.0,,,
2026-04-21,GRUPOAVAL,807.0,-1.59,19239822.0,23705.0,-13,,807.0,807.0,,,
2026-04-22,GRUPOAVAL,800.0,-0.87,48566752.0,60871.0,-7,,805.0,800.0,,,
2026-04-23,GRUPOAVAL,787.0,-1.62,73562720.0,93425.0,-13,,799.0,780.0,,,
2026-04-24,GRUPOAVAL,788.0,0.13,7791512.0,9986.0,1,,788.0,788.0,,,
2026-04-27,GRUPOAVAL,808.0,2.54,48557014.0,60606.0,20,,808.0,787.0,,,
2026-04-28,GRUPOAVAL,809.0,0.12,29912251.0,37198.0,1,,813.0,808.0,,,
2026-04-29,GRUPOAVAL,783.0,-3.21,20537519.0,26219.0,-26,,783.0,783.0,,,
2026-04-30,GRUPOAVAL,780.0,-0.38,20205563.0,25688.0,-3,,780.0,780.0,,,
2026-05-04,GRUPOAVAL,780.0,0,49879253.0,63534.0,0,,790.0,779.0,,,
2026-05-05,GRUPOAVAL,788.0,1.03,52907875.0,67046.0,8,,788.0,787.0,,,
2026-05-06,GRUPOAVAL,802.0,1.78,115646327.0,144197.0,14,,804.0,800.0,,,
2026-05-07,GRUPOAVAL,800.0,-0.25,21622980.0,27116.0,-2,,800.0,800.0,,,
2026-05-08,GRUPOAVAL,796.0,-0.5,24386340.0,30545.0,-4,,796.0,796.0,,,
2026-05-11,GRUPOAVAL,797.0,0.13,15595188.0,19553.0,1,,797.0,797.0,,,
2026-05-12,GRUPOAVAL,797.0,0,44054533.0,55164.0,0,,798.0,797.0,,,
2026-05-13,GRUPOAVAL,796.0,-0.13,34408828.0,43041.0,-1,,800.0,796.0,,,
2026-05-14,GRUPOAVAL,784.0,-1.51,199851575.0,253183.0,-12,,796.0,780.0,,,
2026-05-15,GRUPOAVAL,780.0,-0.51,29731091.0,37845.0,-4,,780.0,780.0,,,
2026-05-18,GRUPOAVAL,,,,,,,,,,,
2026-05-19,GRUPOAVAL,779.0,-0.13,14801827.0,19610.0,-1,,779.0,737.0,,,
2026-05-20,GRUPOAVAL,779.0,,8490811.0,11182.0,0,,779.0,779.0,,,
2026-05-21,GRUPOAVAL,777.0,-0.26,51031030.0,67005.0,-2,,777.0,749.0,,,
2026-05-22,GRUPOAVAL,778.0,0.13,27666599.0,36264.0,1,,778.0,778.0,,,
2026-05-25,GRUPOAVAL,778.0,,15925993.0,20842.0,0,,778.0,778.0,,,
2026-05-26,GRUPOAVAL,789.0,1.41,100463379.0,128011.0,11,,792.0,774.0,,,
2026-05-27,GRUPOAVAL,816.0,3.42,105197166.0,129081.0,27,,820.0,810.0,,,
2026-05-28,GRUPOAVAL,815.0,-0.12,73075035.0,89716.0,-1,,820.0,812.0,,,
2026-05-29,GRUPOAVAL,824.0,1.1,166635493.0,204307.0,9,,830.0,800.0,,,
2026-06-01,GRUPOAVAL,854.0,3.64,308138732.0,358765.0,30,,890.0,825.0,,,
2026-06-02,GRUPOAVAL,844.0,-1.17,170112021.0,201382.0,-10,,848.0,827.0,,,
2026-06-03,GRUPOAVAL,842.0,-0.24,31613593.0,37505.0,-2,,846.0,842.0,,,
2026-06-04,GRUPOAVAL,836.0,-0.71,47878963.0,57370.0,-6,,837.0,828.0,,,
2026-06-05,GRUPOAVAL,833.0,-0.36,90273088.0,108355.0,-3,,844.0,829.0,,,
2026-06-08,GRUPOAVAL,,,,,,,,,,,
2026-06-09,GRUPOAVAL,848.0,1.8,408109602.0,481828.0,15,,850.0,832.0,,,
2026-06-10,GRUPOAVAL,862.0,1.65,95502800.0,111297.0,14,,870.0,839.0,,,
2026-06-11,GRUPOAVAL,881.0,2.2,437121886.0,502772.0,19,,882.0,850.0,,,
2026-06-12,GRUPOAVAL,918.0,4.2,398804295.0,440945.0,37,,920.0,841.0,,,
2026-06-15,GRUPOAVAL,,,,,,,,,,,
2026-06-16,GRUPOAVAL,914.0,-0.44,60309004.0,67068.0,-4,,914.0,885.0,,,
2026-06-17,GRUPOAVAL,918.0,0.44,30175489.0,33174.0,4,,918.0,902.0,,,
2026-06-18,GRUPOAVAL,929.0,1.2,155633527.0,168975.0,11,,930.0,910.0,,,
2026-06-19,GRUPOAVAL,954.0,2.69,66820676.0,71342.0,25,,955.0,921.0,,,
2026-06-22,GRUPOAVAL,891.0,-6.6,515462583.0,549756.0,-63,,989.0,890.0,,,
2026-06-23,GRUPOAVAL,876.0,-1.68,82588741.0,93856.0,-15,,907.0,870.0,,,
2026-06-24,GRUPOAVAL,860.0,-1.83,50097708.0,58191.0,-16,,861.0,860.0,,,
2026-06-25,GRUPOAVAL,860.0,,9455821.0,11064.0,0,,860.0,860.0,,,
2026-06-26,GRUPOAVAL,872.0,1.4,14318192.0,16487.0,12,,872.0,872.0,,,
2026-06-30,GRUPOAVAL,872.0,,8912246.0,10289.0,0,,872.0,872.0,,,
2026-07-01,GRUPOAVAL,851.0,-2.41,29695710.0,34750.0,-21,,851.0,850.0,,,
2026-07-02,GRUPOAVAL,864.0,1.53,11252394.0,13079.0,13,,864.0,864.0,,,
2026-07-03,GRUPOAVAL,857.0,-0.81,47128483.0,55268.0,-7,,857.0,850.0,,,
2026-07-06,GRUPOAVAL,850.0,-0.82,46707506.0,54901.0,-7,,850.0,850.0,,,
2026-07-07,GRUPOAVAL,839.0,-1.29,119694699.0,141864.0,-11,,860.0,840.0,,,
2026-07-08,GRUPOAVAL,839.0,,10298956.0,12565.0,0,,839.0,839.0,,,
2026-07-09,GRUPOAVAL,805.0,-4.05,30506375.0,37826.0,-34,,805.0,790.0,,,
2026-07-10,GRUPOAVAL,808.0,0.37,30286009.0,36671.0,3,,855.0,808.0,,,
2026-07-13,GRUPOAVAL,,,,,,,,,,,
2026-07-14,GRUPOAVAL,810.0,0.25,40337610.0,48669.0,2,,847.0,810.0,,,
2026-07-15,GRUPOAVAL,835.0,3.09,20520296.0,24817.0,25,,835.0,835.0,,,
2026-07-16,GRUPOAVAL,826.0,-1.08,17673135.0,21477.0,-9,,826.0,826.0,,,
2026-07-17,GRUPOAVAL,819.0,-0.85,15975222.0,19725.0,-7,,819.0,791.0,,,
2026-07-21,GRUPOAVAL,822.0,0.37,63376800.0,77106.0,3,,823.0,822.0,-,,
2026-01-19,ICOLCAP,23620.0,2.03,1793282607.5,76339.0,470,,23644.5,23270.5,23491.04,,
2026-01-20,ICOLCAP,23700.0,0.34,19050820412.0,806635.0,80,,23700.0,23530.0,23617.65,,
2026-01-21,ICOLCAP,24075.0,1.58,32442170546.0,1353110.0,375,,24091.5,23907.0,23976,,
2026-01-22,ICOLCAP,23799.0,-1.15,32970965732.5,1379512.0,-276,,24180.0,23400.0,23900.46,,
2026-01-23,ICOLCAP,24420.0,2.61,8508515101.0,347604.0,621,,24491.0,24245.5,24477.61,,
2026-01-26,ICOLCAP,24898.0,1.96,8966804983.0,360427.0,478,,25000.0,24584.5,24878.28,,
2026-01-27,ICOLCAP,24839.5,-0.23,8053554960.0,321892.0,-58.5,,25280.5,24839.5,25019.43,,
2026-01-28,ICOLCAP,24600.0,-0.96,10915114261.0,443171.0,-239.5,,24914.5,24500.0,24629.58,,
2026-01-29,ICOLCAP,24500.0,-0.41,8925707074.0,358785.0,-100,,24920.0,24500.0,24877.59,,
2026-01-30,ICOLCAP,24503.5,0.01,1773739464.5,72516.0,3.5,,24608.5,24400.0,24459.97,,
2026-02-02,ICOLCAP,23846.0,-2.68,5896109906.5,245700.0,-657.5,,24300.0,23846.0,23997.19,,
2026-02-03,ICOLCAP,24170.0,1.36,13581975431.5,564452.0,324,,24201.0,23846.0,24062.23,,
2026-02-04,ICOLCAP,23451.5,-2.97,9290801913.0,398103.0,-718.5,,24158.0,23075.0,23337.68,,
2026-02-05,ICOLCAP,23032.0,-1.79,19995601673.5,865463.0,-419.5,,23225.5,22000.0,23103.94,,
2026-02-06,ICOLCAP,23397.0,1.58,9399767662.0,405264.0,365,,23397.0,22883.0,23194.18,,
2026-02-09,ICOLCAP,23750.0,1.51,2288916256.5,96409.0,353,,23760.5,23600.0,23741.73,,
2026-02-10,ICOLCAP,23941.0,0.8,2783858164.5,117841.0,191,,23941.0,23600.0,23623.85,,
2026-02-11,ICOLCAP,23500.0,-1.84,12014951557.0,509991.0,-441,,23676.5,23500.0,23559.14,,
2026-02-12,ICOLCAP,22906.0,-2.53,23106826521.0,997520.0,-594,,23500.0,22906.0,23164.27,,
2026-02-13,ICOLCAP,23302.0,1.73,12165578280.5,526997.0,396,,23302.0,22840.0,23084.72,,
2026-02-16,ICOLCAP,23375.0,0.31,4224913314.5,181062.0,73,,23511.5,22500.0,23334.07,,
2026-02-17,ICOLCAP,23293.5,-0.35,12881825139.5,554519.0,-81.5,,23358.5,23197.0,23230.63,,
2026-02-18,ICOLCAP,23316.0,0.1,38761927712.0,1658010.0,22.5,,23433.0,23300.0,23378.58,,
2026-02-19,ICOLCAP,23530.0,0.92,11906783585.5,506508.0,214,,23530.0,23438.0,23507.59,,
2026-02-20,ICOLCAP,23609.5,0.34,18696022968.0,792081.0,79.5,,23674.0,23583.5,23603.68,,
2026-02-23,ICOLCAP,24245.0,2.69,27203708931.0,1118673.0,635.5,,24409.0,24170.0,24317.84,,
2026-02-24,ICOLCAP,23579.5,-2.74,12112708831.0,506825.0,-665.5,,23974.0,23006.0,23899.19,,
2026-02-25,ICOLCAP,23318.0,-1.11,11851131731.0,507884.0,-261.5,,23373.5,23280.0,23334.33,,
2026-02-26,ICOLCAP,22400.0,-3.94,1169452980.5,51865.0,-918,,22667.5,22400.0,22548.02,,
2026-02-27,ICOLCAP,22340.5,-0.27,22570146849.5,1008321.0,-59.5,,23445.5,22282.5,22383.89,,
2026-03-02,ICOLCAP,21252.0,-4.87,2300742482.5,106458.0,-1088.5,,21762.0,21242.5,21611.74,,
2026-03-03,ICOLCAP,20995.0,-1.21,8659621623.5,424028.0,-257,,21070.5,20295.0,20422.29,,
2026-03-04,ICOLCAP,21569.5,2.74,1607798819.0,74562.0,574.5,,21729.0,21533.0,21563.25,,
2026-03-05,ICOLCAP,21500.0,-0.32,4947848018.0,230782.0,-69.5,,21502.5,21395.0,21439.49,,
2026-03-06,ICOLCAP,21563.5,0.3,14474612252.0,667833.0,63.5,,21721.5,21563.5,21674,,
2026-03-09,ICOLCAP,21851.0,1.33,14093874611.0,646264.0,287.5,,21872.0,21653.5,21808.23,,
2026-03-10,ICOLCAP,22350.0,2.28,6518815646.0,292070.0,499,,22420.5,22043.5,22319.36,,
2026-03-11,ICOLCAP,22396.0,0.21,3647262827.5,162848.0,46,,22396.0,22396.0,22396.73,,
2026-03-12,ICOLCAP,21746.0,-2.9,20511639418.5,940872.0,-650,,22350.0,21704.0,21800.67,,
2026-03-13,ICOLCAP,21463.5,-1.3,84146164.0,3909.0,-282.5,,21463.5,21381.5,21526.26,,
2026-03-16,ICOLCAP,22100.0,2.97,2580713853.0,117812.0,636.5,,22100.0,21748.5,21905.36,,
2026-03-17,ICOLCAP,21610.5,-2.21,1037963496.5,47734.0,-489.5,,21852.0,21479.0,21744.74,,
2026-03-18,ICOLCAP,21610.5,,58202066.5,2696.0,,,,,21588.3,,
2026-03-19,ICOLCAP,21427.0,-0.85,89277204.0,4158.0,-183.5,,21567.0,21427.0,21471.19,,
2026-03-20,ICOLCAP,,2.63,54831579816.0,2510688.0,563,,22065.0,21280.0,21839.26,,
2026-03-24,ICOLCAP,22220.0,1.54,29245209179.5,1319180.0,337.5,,22353.0,22090.0,22169.23,,
2026-03-25,ICOLCAP,22656.0,0.96,10434019515.5,464568.0,212.5,,22480.0,22238.5,22459.62,,
2026-03-26,ICOLCAP,22325.0,-1.46,9229700893.5,412460.0,-331,,22480.0,22325.0,22377.2,,
2026-03-27,ICOLCAP,21832.5,-2.21,16361906472.0,739914.0,-492.5,,22245.0,21832.5,22113.25,,
2026-03-30,ICOLCAP,22046.0,0.98,2447838258.5,110865.0,213.5,,22322.0,22000.0,,,
2026-03-31,ICOLCAP,22541.0,2.25,3340676660.5,149166.0,495,,22650.0,22100.0,,,
2026-04-01,ICOLCAP,22578.0,0.16,691747097.0,30879.0,37,,22740.0,22201.0,,,
2026-04-06,ICOLCAP,22830.0,1.12,3949852029.5,173746.0,252,,22872.5,22720.0,,,
2026-04-07,ICOLCAP,22422.5,-1.78,2719060014.0,120537.0,-407.5,,22625.0,22421.0,,,
2026-04-08,ICOLCAP,22701.0,1.24,20507334358.5,903012.0,278.5,,22840.0,22573.0,,,
2026-04-09,ICOLCAP,22508.0,-0.85,23733513396.0,1054214.0,-193,,22563.0,22429.5,,,
2026-04-10,ICOLCAP,22845.0,1.5,20846707051.5,912562.0,337,,23540.0,22500.0,,,
2026-04-13,ICOLCAP,23281.0,1.91,7003754969.0,302014.0,436,,23712.0,22723.0,,,
2026-04-14,ICOLCAP,23321.0,0.17,30101311593.0,1289715.0,40,,23509.5,22450.0,,,
2026-04-15,ICOLCAP,23036.0,-1.22,5637030633.0,244576.0,-285,,23176.5,22971.5,,,
2026-04-16,ICOLCAP,23025.0,-0.05,28888598490.5,1254935.0,-11,,23120.5,22949.5,,,
2026-04-17,ICOLCAP,22783.0,-1.05,24942081258.0,1095129.0,-242,,22914.0,22724.0,,,
2026-04-20,ICOLCAP,22843.0,0.26,26639863531.0,1166090.0,60,,23835.5,22719.5,,,
2026-04-21,ICOLCAP,22649.5,-0.85,6039774379.5,265107.0,-193.5,,23500.0,22610.0,,,
2026-04-22,ICOLCAP,22450.5,-0.88,5906990286.5,263245.0,-199,,22791.0,22413.5,,,
2026-04-23,ICOLCAP,22320.5,-0.58,923283481.5,41330.0,-130,,22673.5,22320.0,,,
2026-04-24,ICOLCAP,22285.5,-0.16,1229068164.5,55150.0,-35,,22325.0,22079.0,,,
2026-04-27,ICOLCAP,21901.5,-1.72,2459899035.5,111708.0,-384,,22200.5,21904.0,,,
2026-04-28,ICOLCAP,21765.0,-0.62,22471382267.0,1039421.0,-136.5,,21798.5,21500.0,,,
2026-04-29,ICOLCAP,21650.0,-0.53,8166281641.5,377914.0,-115,,21674.0,21200.0,,,
2026-04-30,ICOLCAP,21472.5,-0.82,520066080.0,24216.0,-177.5,,21832.0,21400.0,,,
2026-05-04,ICOLCAP,21537.5,0.3,4991566410.0,231338.0,65,,21940.5,21472.5,,,
2026-05-05,ICOLCAP,21689.0,0.7,9020921676.0,416353.0,151.5,,21755.0,21500.0,,,
2026-05-06,ICOLCAP,21526.0,-0.75,3123273298.5,144867.0,-163,,21636.5,21525.0,,,
2026-05-07,ICOLCAP,21512.0,-0.07,320895360.0,14856.0,-14,,21659.5,21461.0,,,
2026-05-08,ICOLCAP,21405.0,-0.5,2164251840.0,101011.0,-107,,21455.0,21292.5,,,
2026-05-11,ICOLCAP,21199.0,-0.96,10761607271.5,508815.0,-206,,21250.0,20980.0,,,
2026-05-12,ICOLCAP,20887.0,-1.47,22119777721.0,1055235.0,-312,,21111.0,20886.5,,,
2026-05-13,ICOLCAP,20902.5,0.07,4034194311.0,193895.0,15.5,,21380.0,19883.0,,,
2026-05-14,ICOLCAP,21367.5,2.22,11142033013.5,530219.0,465,,21700.0,20875.5,,,
2026-05-15,ICOLCAP,21157.0,-0.99,2392506265.5,113702.0,-210.5,,21390.0,20918.0,,,
2026-05-19,ICOLCAP,20908.5,-1.17,6377025273.0,304374.0,-248.5,,21360.0,20805.0,,,
2026-05-20,ICOLCAP,20852.0,-0.27,4469449908.0,213656.0,-56.5,,21000.0,20100.0,,,
2026-05-21,ICOLCAP,20883.0,0.15,882014385.5,42165.0,31,,21000.0,20804.0,,,
2026-05-22,ICOLCAP,20780.0,-0.49,3354697689.5,161693.0,-103,,20836.5,20735.0,,,
2026-05-25,ICOLCAP,21087.5,1.48,15575878782.0,739137.0,307.5,,21219.0,20690.0,,,
2026-05-26,ICOLCAP,22045.0,4.54,13748780516.5,625879.0,957.5,,22178.0,21399.0,,,
2026-05-27,ICOLCAP,21767.5,-1.26,5959496526.5,273914.0,-277.5,,22000.0,21582.5,,,
2026-05-28,ICOLCAP,21611.0,-0.72,13885064355.5,640738.0,-156.5,,21767.5,21610.0,,,
2026-05-29,ICOLCAP,21879.0,1.24,17974889390.0,822412.0,268,,22000.0,20770.5,,,
2026-06-01,ICOLCAP,22480.5,2.75,35643249121.0,1574608.0,601.5,,23800.0,22000.0,,,
2026-06-02,ICOLCAP,22597.0,0.52,3620064970.0,161581.0,116.5,,23481.5,22053.0,,,
2026-06-03,ICOLCAP,22000.5,-2.64,8177956761.0,370123.0,-596.5,,22600.0,21858.0,,,
2026-06-04,ICOLCAP,22145.5,0.66,12933350499.5,585959.0,145,,22500.0,22010.0,,,
2026-06-05,ICOLCAP,21822.0,-1.46,8305082612.5,378713.0,-323.5,,22063.5,21756.5,,,
2026-06-09,ICOLCAP,22397.5,2.64,38418028555.0,1744278.0,575.5,,22400.0,21870.0,,,
2026-06-10,ICOLCAP,22309.5,-0.39,18179190345.5,815228.0,-88,,22624.5,22000.0,,,
2026-06-11,ICOLCAP,23127.5,3.67,8499529524.0,371694.0,818,,23200.0,22240.5,,,
2026-06-12,ICOLCAP,23668.0,2.34,50199742508.5,2124771.0,540.5,,23765.5,23100.0,,,
2026-06-16,ICOLCAP,23212.0,-1.93,9765853175.0,421532.0,-456,,23542.0,23100.0,,,
2026-06-17,ICOLCAP,23556.0,1.48,11606666998.0,493393.0,344,,24200.0,23485.0,,,
2026-06-18,ICOLCAP,23800.5,1.04,20205350345.5,856704.0,244.5,,23850.0,22900.0,,,
2026-06-19,ICOLCAP,23500.0,-1.26,45679101493.0,1906450.0,-300.5,,24438.0,22900.0,,,
2026-06-22,ICOLCAP,23491.5,-0.04,11887298411.5,500230.0,-8.5,,25948.0,23381.5,,,
2026-06-23,ICOLCAP,23199.5,-1.24,37714302671.0,1646501.0,-292,,24200.0,22840.0,,,
2026-06-24,ICOLCAP,22769.0,-1.86,47616245156.0,2101887.0,-430.5,,23373.5,22632.0,,,
2026-06-25,ICOLCAP,22604.0,-0.72,801855812.5,35362.0,-165,,22761.0,22580.0,,,
2026-06-26,ICOLCAP,22807.0,0.9,410944308.0,18038.0,203,,23786.5,22537.5,,,
2026-06-30,ICOLCAP,22606.0,-0.88,796911554.0,35098.0,-201,,23800.0,22605.0,,,
2026-07-01,ICOLCAP,22518.0,-0.39,3995428647.0,177315.0,-88,,23545.0,22300.0,,,
2026-07-02,ICOLCAP,22452.5,-0.29,5358730105.0,237944.0,-65.5,,23000.0,22348.0,,,
2026-07-03,ICOLCAP,22668.0,0.96,1841881186.0,81237.0,215.5,,22743.0,22300.0,,,
2026-07-06,ICOLCAP,22696.5,0.13,2844218055.0,125359.0,28.5,,22824.0,22581.5,,,
2026-07-07,ICOLCAP,22512.5,-0.81,43084734.5,1905.0,-184,,22512.5,22512.5,,,
2026-07-08,ICOLCAP,22681.0,0.75,4451543007.5,196526.0,168.5,,22907.0,22600.0,,,
2026-07-09,ICOLCAP,22920.0,1.05,7210011818.5,315041.0,239,,22954.0,22815.5,,,
2026-07-10,ICOLCAP,22833.0,-0.38,5776105232.0,252966.0,-87,,22866.5,22745.0,,,
2026-07-14,ICOLCAP,22710.5,-0.54,8670946467.5,381209.0,-122.5,,22964.0,22710.0,,,
2026-07-15,ICOLCAP,22816.0,0.46,3169209885.0,138561.0,105.5,,22886.0,22790.5,,,
2026-07-16,ICOLCAP,22519.0,-1.3,1255010761.5,55558.0,-297,,22694.0,22519.0,,,
2026-07-17,ICOLCAP,22832.5,1.39,5691847572.5,250174.0,313.5,,22838.0,22456.5,,,
2026-07-21,ICOLCAP,23119.0,1.25,14902173915.5,646764.0,286.5,,23120.0,22830.0,-,,
2026-01-19,ISA,32220.0,2.61,7626388760.0,238966.0,820,,32800.0,31200.0,31914.12,,
2026-01-20,ISA,32080.0,-0.43,14594893140.0,458572.0,-140,,32500.0,31560.0,31826.83,,
2026-01-21,ISA,32100.0,0.06,30144031460.0,941944.0,20,,32240.0,31700.0,32001.94,,
2026-01-22,ISA,31500.0,-1.87,25794018340.0,809968.0,-600,,32560.0,31500.0,31845.73,,
2026-01-23,ISA,32600.0,3.49,16868491640.0,527700.0,1100,,32720.0,31200.0,31966.06,,
2026-01-26,ISA,32880.0,0.86,17004543860.0,515892.0,280,,33920.0,32000.0,32961.44,,
2026-01-27,ISA,31900.0,-2.98,16099501720.0,498403.0,-980,,33300.0,31900.0,32302.18,,
2026-01-28,ISA,30600.0,-4.08,17016206580.0,551114.0,-1300,,33300.0,30600.0,30876.02,,
2026-01-29,ISA,30600.0,0,26522830700.0,868655.0,0,,31500.0,30200.0,30533.22,,
